year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2022,25,6/20/2022,6/24/2022,Karnataka,Mandya,Acute Diarrheal Disease,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2022,25,6/20/2022,6/22/2022,Karnataka,Mysuru,Acute Diarrheal Disease,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2022,25,5/16/2022,,Karnataka,Dakshina Kannada,Fever with Rash,Reported Late,32,0,"cases in absolute number, deaths in absolute number",
2022,25,3/3/2022,6/22/2022,Karnataka,Bengaluru Rural,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2022,25,6/25/2022,5/27/2022,Kerala,Wayanad,Mumps,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2022,25,6/20/2022,6/27/2022,Kerala,Kozhikode,Hepatitis A,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2022,25,5/10/2022,6/27/2022,Kerala,Ernakulam,Dengue,Reported in Same Week,47,1,"cases in absolute number, deaths in absolute number",
2022,25,5/10/2022,,Kerala,Ernakulam,Dengue,Reported Late,20,0,"cases in absolute number, deaths in absolute number",
2022,25,5/2/2022,,Kerala,Ernakulam,Dengue,Reported Late,50,0,"cases in absolute number, deaths in absolute number",
2022,25,6/23/2022,6/24/2022,Maharashtra,Sangli,Acute Diarrheal Disease,Reported in Same Week,83,0,"cases in absolute number, deaths in absolute number",
2022,25,5/17/2022,6/22/2022,Maharashtra,Pune,Dengue,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2022,25,6/22/2022,6/22/2022,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,140,0,"cases in absolute number, deaths in absolute number",
2022,25,6/18/2022,6/21/2022,Punjab,Fatehgarh Sahib,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2022,25,6/22/2022,6/23/2022,Rajasthan,Jalore,Acute Diarrheal Disease,Reported in Same Week,115,0,"cases in absolute number, deaths in absolute number",
2022,25,6/24/2022,6/27/2022,Tamil Nadu,Thiruvarur,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2022,25,6/23/2022,6/27/2022,Tamil Nadu,Tiruvannamalai,Food Poisoning,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2022,24,6/15/2022,6/16/2022,Assam,Jorhat,Pyrexia of Unknown andigin (PUO),Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2022,24,6/15/2022,6/15/2022,Chhattisgarh,Balod,Acute Diarrheal Disease,Reported in Same Week,8,1,"cases in absolute number, deaths in absolute number",
2022,24,6/7/2022,,Gujarat,Sabar Kantha,Hepatitis A,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2022,24,6/10/2022,6/18/2022,Himachal Pradesh,Solan,Dengue,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2022,24,6/17/2022,6/17/2022,Jammu and Kashmir,Jammu,Fever with Rash,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2022,24,6/12/2022,6/13/2022,Jammu and Kashmir,Ganderbal,Chickenpox,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2022,24,6/16/2022,6/16/2022,Jharkhand,West Singhbhum,Fever with Rash,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2022,24,6/11/2022,6/13/2022,Jharkhand,East Singhbhum,Acute Diarrheal Disease,Reported in Same Week,21,1,"cases in absolute number, deaths in absolute number",
2022,24,6/14/2022,6/14/2022,Karnataka,Kolar,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2022,24,6/13/2022,6/14/2022,Karnataka,Shivamogga,Acute Diarrheal Disease,Reported in Same Week,45,0,"cases in absolute number, deaths in absolute number",
2022,24,6/13/2022,6/14/2022,Karnataka,Dakshina Kannada,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2022,24,6/12/2022,6/15/2022,Karnataka,Vijayapura,Chikungunya,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2022,24,6/12/2022,6/15/2022,Karnataka,Mandya,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2022,24,6/11/2022,6/13/2022,Karnataka,Chikkamagaluru,Acute Diarrheal Disease,Reported in Same Week,37,0,"cases in absolute number, deaths in absolute number",
2022,24,6/11/2022,6/13/2022,Karnataka,Chikkamagaluru,Dengue,Reported in Same Week,28,1,"cases in absolute number, deaths in absolute number",
2022,24,6/12/2022,6/13/2022,Madhya Pradesh,Rewa,Acute Diarrheal Disease,Reported in Same Week,20,1,"cases in absolute number, deaths in absolute number",
2022,24,6/15/2022,6/16/2022,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2022,24,6/13/2022,6/15/2022,Maharashtra,Gondia,Malaria,Reported in Same Week,47,1,"cases in absolute number, deaths in absolute number",
2022,24,4/30/2022,,Maharashtra,Washim,Measles and Rubella,Reported Late,30,0,"cases in absolute number, deaths in absolute number",
2022,24,6/15/2022,6/17/2022,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,283,0,"cases in absolute number, deaths in absolute number",
2022,24,6/18/2022,6/18/2022,Tamil Nadu,Thanjavur,Chickenpox,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2022,24,6/18/2022,6/18/2022,Uttar Pradesh,Lucknow,Pyrexia of Unknown andigin (PUO),Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2022,24,6/16/2022,6/17/2022,Uttar Pradesh,Kaushambi,Acute Diarrheal Disease,Reported in Same Week,8,2,"cases in absolute number, deaths in absolute number",
2022,24,3/5/2022,6/14/2022,Uttar Pradesh,Sitapur,Food Poisoning,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2022,23,3/31/2022,,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2022,23,10/6/2022,11/6/2022,Assam,Dibrugarh,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2022,23,9/6/2022,10/6/2022,Assam,Karbi Anglong,Acute Diarrheal Disease,Reported in Same Week,54,0,"cases in absolute number, deaths in absolute number",
2022,23,5/22/2022,,Assam,Cachar,Chickenpox,Reported Late,5,0,"cases in absolute number, deaths in absolute number",
2022,23,3/6/2022,8/6/2022,Assam,Sonitpur,Dengue,Reported in Same Week,2,0,"cases in absolute number, deaths in absolute number",
2022,23,7/6/2022,9/6/2022,Chhattisgarh,Jashpur,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,10/6/2022,Chhattisgarh,Bilaspur,Food Poisoning,Reported in Same Week,59,1,"cases in absolute number, deaths in absolute number",
2022,23,3/6/2022,6/6/2022,Chhattisgarh,Balod,Food Poisoning,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,6/6/2022,Gujarat,Junagadh,Acute Diarrheal Disease,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2022,23,8/6/2022,9/6/2022,Jammu and Kashmir,Kupwara,Acute Respiratandy Illness,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,6/6/2022,Jammu and Kashmir,Bandipora,Acute Respiratandy Illness,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,7/6/2022,Jharkhand,Latehar,Food Poisoning,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,6/6/2022,Jharkhand,West Singhbhum,Acute Diarrheal Disease,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2022,23,3/6/2022,8/6/2022,Jharkhand,Ranchi,Fever with Rash,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2022,23,1/21/2022,8/6/2022,Jharkhand,Ranchi,Acute Encephalitic Syndrome,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2022,23,10/6/2022,11/6/2022,Karnataka,Gadag,Food Poisoning,Reported in Same Week,38,0,"cases in absolute number, deaths in absolute number",
2022,23,8/6/2022,8/6/2022,Karnataka,Haveri,Japanese Encephalitis,Reported in Same Week,2,0,"cases in absolute number, deaths in absolute number",
2022,23,7/6/2022,8/6/2022,Karnataka,Vijayapura,Food Poisoning,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2022,23,7/6/2022,7/6/2022,Karnataka,Davangere,Food Poisoning,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,6/6/2022,Karnataka,Kolar,Food Poisoning,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2022,23,5/31/2022,,Karnataka,BBMP,Cholera,Reported Late,169,1,"cases in absolute number, deaths in absolute number",
2022,23,7/6/2022,8/6/2022,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2022,23,6/13/2022,6/15/2022,Kerala,Thrissur,Food Poisoning,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2022,23,5/29/2022,,Kerala,Malappuram,Shigellosis,Reported Late,2,0,"cases in absolute number, deaths in absolute number",
2022,23,5/6/2022,6/6/2022,Kerala,Thiruvananthapuram,Nandovirus,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2022,23,4/24/2022,,Kerala,Ernakulam,Dengue,Reported Late,69,0,"cases in absolute number, deaths in absolute number",
2022,23,4/6/2022,11/6/2022,Kerala,Thiruvananthapuram,Hand Foot and Mouth Disease,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2022,23,3/29/2022,,Kerala,Thiruvananthapuram,Leishmaniasis,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2022,23,7/6/2022,12/6/2022,Madhya Pradesh,Bhopal,Acute Diarrheal Disease,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2022,23,7/6/2022,7/6/2022,Madhya Pradesh,Morena,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2022,23,5/5/2022,,Madhya Pradesh,Ujjain,Acute Flaccid Paralysis,Reported Late,1,0,"cases in absolute number, deaths in absolute number",
2022,23,4/6/2022,7/6/2022,Madhya Pradesh,Sagar,Chickenpox,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2022,23,7/6/2022,8/6/2022,Maharashtra,Latur,Acute Diarrheal Disease,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,8/6/2022,Maharashtra,Yavatmal,Food Poisoning,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2022,23,5/23/2022,,Maharashtra,Jalgaon,Chikungunya,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2022,23,4/6/2022,6/6/2022,Maharashtra,Chandrapur,Malaria,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2022,23,3/6/2022,7/6/2022,Maharashtra,Satara,Chikungunya,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2022,23,7/6/2022,8/6/2022,Nagaland,Peren,Fever with Rash,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,7/6/2022,Nagaland,Mon,Fever with Rash,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2022,23,5/26/2022,10/6/2022,Nagaland,Longleng,Chickenpox,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2022,23,6/10/2022,6/13/2022,Odisha,Khordha,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2022,23,8/6/2022,9/6/2022,Rajasthan,Bhilwara,Acute Diarrheal Disease,Reported in Same Week,160,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,7/6/2022,Tamil Nadu,Tiruchirappalli,Cholera,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,7/6/2022,Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2022,23,6/6/2022,6/14/2022,Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2022,23,5/20/2022,,Tamil Nadu,Tenkasi,Dengue,Reported Late,19,0,"cases in absolute number, deaths in absolute number",
2022,23,3/6/2022,6/6/2022,Tamil Nadu,Dharmapuri,Acute Diarrheal Disease,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2022,22,5/31/2022,6/2/2022,Andhra Pradesh,Nandyal,Food Poisoning,Reported in Same Week,13,2,"cases in absolute number, deaths in absolute number",
2022,22,5/18/2022,,Andhra Pradesh,Nandyal,Dengue,Reported Late,5,1,"cases in absolute number, deaths in absolute number",
2022,22,5/16/2022,,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,Reported Late,16,1,"cases in absolute number, deaths in absolute number",
2022,22,5/12/2022,,Arunachal Pradesh,Upper Siang,Malaria,Reported Late,36,0,"cases in absolute number, deaths in absolute number",
2022,22,5/31/2022,5/31/2022,Assam,Baksa,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2022,22,4/6/2022,4/6/2022,Assam,Bongaigaon,Food Poisoning,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2022,22,3/6/2022,3/6/2022,Assam,Bongaigaon,Food Poisoning,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2022,22,5/23/2022,,Chhattisgarh,Jangir,Acute Diarrheal Disease,Reported Late,33,0,"cases in absolute number, deaths in absolute number",
2022,22,2/6/2022,3/6/2022,Chhattisgarh,Jangir,Food Poisoning,Reported in Same Week,53,0,"cases in absolute number, deaths in absolute number",
2022,22,6/29/2022,6/4/2022,Gujarat,Chota Udaipur,Acute Diarrheal Disease,Reported in Same Week,203,0,"cases in absolute number, deaths in absolute number",
2022,22,5/30/2022,5/30/2022,Haryana,Gurugram,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2022,22,5/23/2022,6/6/2022,Haryana,Nuh,Measles,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2022,22,5/31/2022,6/1/2022,Jammu and Kashmir,Shopian,Chickenpox,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2022,22,5/20/2022,,Jharkhand,Ranchi,Acute Diarrheal Disease,Reported Late,21,0,"cases in absolute number, deaths in absolute number",
2022,22,5/30/2022,6/2/2022,Karnataka,Mysuru,Acute Diarrheal Disease,Reported in Same Week,41,0,"cases in absolute number, deaths in absolute number",
2022,22,5/29/2022,5/30/2022,Karnataka,Raichur,Acute Diarrheal Disease,Reported in Same Week,321,3,"cases in absolute number, deaths in absolute number",
2022,22,1/6/2022,3/6/2022,Karnataka,Kalaburagi,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2022,22,1/6/2022,1/6/2022,Karnataka,Vijayapura,Chikungunya,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2022,22,5/28/2022,6/2/2022,Kerala,Thiruvananthapuram,Nandovirus,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2022,22,5/27/2022,6/1/2022,Kerala,Alappuzha,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2022,22,5/26/2022,,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2022,22,5/24/2022,,Kerala,Thiruvananthapuram,Nandovirus,Reported Late,16,0,"cases in absolute number, deaths in absolute number",
2022,22,5/6/2022,6/6/2022,Kerala,Kottayam,Food Poisoning,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2022,22,2/6/2022,6/2/2022,Kerala,Kasaragod,Food Poisoning,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2022,22,5/31/2022,5/31/2022,Madhya Pradesh,Morena,Acute Diarrheal Disease,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2022,22,5/31/2022,5/31/2022,Madhya Pradesh,Narsinghpur,Acute Diarrheal Disease,Reported in Same Week,136,2,"cases in absolute number, deaths in absolute number",
2022,22,4/6/2022,4/6/2022,Madhya Pradesh,Sheopur,Acute Diarrheal Disease,Reported in Same Week,56,0,"cases in absolute number, deaths in absolute number",
2022,22,3/17/2022,5/6/2022,Madhya Pradesh,Gwalior,Acute Diarrheal Disease,Reported in Same Week,48,0,"cases in absolute number, deaths in absolute number",
2022,22,5/31/2022,5/31/2022,Maharashtra,Satara,Chikungunya,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2022,22,5/29/2022,5/31/2022,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,196,0,"cases in absolute number, deaths in absolute number",
2022,22,5/29/2022,5/30/2022,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,114,1,"cases in absolute number, deaths in absolute number",
2022,22,5/20/2022,5/31/2022,Maharashtra,Pune,Acute Diarrheal Disease,Reported in Same Week,97,0,"cases in absolute number, deaths in absolute number",
2022,22,1/6/2022,2/6/2022,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported in Same Week,41,0,"cases in absolute number, deaths in absolute number",
